"Driver.ID","Vehicle.ID","Vehicle.Model.Year"
22726,72,2005
22744,75,2005
23303,70,2005
23515,52,2005
24883,67,2005
25530,62,2005
29744,66,2005
30204,66,2005
31063,58,2005
31478,70,2005
3654,83,2005
4312,59,2005
6630,14,2005
7012,60,2005
7308,54,2005
7397,65,2005
7491,39,2005
8556,70,2005
8789,38,2005
9115,47,2005
9332,40,2005
9355,62,2005
10316,75,2005
10621,56,2005
11234,68,2005
11315,52,2005
11920,52,2005
12823,33,2005
13023,54,2005
13301,53,2005
13408,35,2005
13708,40,2005
14677,82,2005
15105,18,2005
15353,71,2005
16021,43,2005
16046,78,2005
16152,72,2005
17199,73,2005
17926,29,2005
18385,67,2005
18994,73,2005
19788,73,2005
19888,48,2005
19903,68,2005
20815,36,2005
21528,70,2005
22292,29,2005
23506,55,2005
24415,2,2005
25331,42,2005
25524,7,2005
26034,62,2005
26386,79,2005
26605,65,2005
27144,59,2005
28011,51,2005
29124,53,2005
29730,78,2005
29984,26,2005
31530,30,2005
31792,31,2005
6102,78,2005
18294,62,2005
23241,47,2005
3708,57,2005
7854,52,2005
8233,38,2005
12547,79,2005
14582,33,2005
15642,49,2005
17128,78,2005
19567,46,2005
20296,82,2005
20301,82,2005
21776,14,2005
24681,75,2005
25433,69,2005
27277,68,2005
27278,64,2005
30392,78,2005
31411,62,2005
32772,85,2005
4229,75,2005
5933,82,2005
5949,38,2005
6336,72,2005
6444,84,2005
6534,16,2005
6610,63,2005
6635,11,2005
8785,52,2005
10080,63,2005
10483,75,2005
11055,52,2005
12376,29,2005
12761,51,2005
12862,72,2005
13410,75,2005
13442,67,2005
13473,67,2005
13753,59,2005
13875,65,2005
14252,75,2005
14536,74,2005
14851,32,2005
15203,54,2005
16492,74,2005
16922,67,2005
16963,73,2005
17313,65,2005
18896,77,2005
19032,69,2005
19063,79,2005
19099,77,2005
19415,80,2005
19955,55,2005
20068,44,2005
20555,5,2005
21330,43,2005
21599,29,2005
21811,24,2005
21859,84,2005
23807,67,2005
24278,20,2005
24722,66,2005
24895,64,2005
24976,19,2005
25362,61,2005
25600,31,2005
26135,16,2005
26161,65,2005
26252,32,2005
26344,9,2005
28442,58,2005
29716,72,2005
30071,12,2005
30386,40,2005
30938,83,2005
30991,52,2005
31261,48,2005
31786,44,2005
32296,65,2005
32322,48,2005
32951,76,2005
15517,77,2005
32946,80,2005
4934,55,2005
6834,4,2005
9487,49,2005
13867,49,2005
13879,52,2005
14257,28,2005
15374,30,2005
15605,61,2005
18449,8,2005
18647,37,2005
19314,11,2005
22272,45,2005
24003,72,2005
24616,75,2005
25545,71,2005
27414,20,2005
30196,32,2005
32681,55,2005
32896,53,2005
3089,85,2005
3119,84,2005
3291,57,2005
3595,36,2005
4099,76,2005
4223,63,2005
4675,16,2005
4700,48,2005
4702,69,2005
4812,78,2005
4836,34,2005
4955,51,2005
5220,82,2005
5330,62,2005
5404,47,2005
5674,30,2005
6104,71,2005
6753,65,2005
7350,20,2005
7384,66,2005
7845,21,2005
9519,83,2005
9980,29,2005
10591,77,2005
10730,32,2005
10841,65,2005
11143,58,2005
11211,63,2005
11235,40,2005
11317,57,2005
12766,83,2005
12994,57,2005
13235,76,2005
14148,34,2005
14317,26,2005
14351,80,2005
14415,52,2005
14942,68,2005
15541,44,2005
16096,66,2005
16351,62,2005
16464,64,2005
16816,15,2005
17262,68,2005
17626,2,2005
17713,69,2005
18039,78,2005
18073,80,2005
18595,36,2005
18626,68,2005
18716,85,2005
18765,21,2005
18850,62,2005
19225,6,2005
19404,84,2005
19515,70,2005
20076,76,2005
20179,7,2005
20473,55,2005
20512,71,2005
20743,73,2005
22742,28,2005
23426,67,2005
25760,33,2005
25808,59,2005
26390,51,2005
26737,72,2005
27219,67,2005
27709,24,2005
28085,59,2005
29353,10,2005
29486,83,2005
29572,16,2005
30059,53,2005
30381,77,2005
30821,52,2005
30972,85,2005
30986,47,2005
31171,56,2005
31550,70,2005
31917,87,2005
32049,46,2005
32222,82,2005
32357,19,2005
32799,48,2005
7113,78,2005
8026,63,2005
10686,76,2005
12527,37,2005
15098,20,2005
30040,50,2005
4867,66,2005
7710,42,2005
10699,45,2005
11349,20,2005
11962,71,2005
12410,42,2005
13664,85,2005
15427,61,2005
17954,56,2005
18454,10,2005
19559,28,2005
24686,71,2005
25820,77,2005
27880,14,2005
28170,85,2005
28621,80,2005
29864,39,2005
29991,41,2005
30550,58,2005
32800,82,2005
3022,77,2005
3043,25,2005
3094,2,2005
3501,66,2005
3841,74,2005
4333,47,2005
4992,63,2005
5512,20,2005
6811,34,2005
7440,49,2005
7649,57,2005
7681,61,2005
7806,58,2005
8058,69,2005
8457,57,2005
9035,67,2005
9049,70,2005
9231,72,2005
9308,54,2005
9327,47,2005
9397,52,2005
10169,45,2005
10184,60,2005
10575,83,2005
10976,85,2005
11085,71,2005
11371,59,2005
11472,43,2005
11843,55,2005
11994,66,2005
12078,35,2005
12691,81,2005
14102,13,2005
14180,70,2005
15730,9,2005
16385,14,2005
16794,67,2005
20251,54,2005
20589,48,2005
20961,82,2005
21263,73,2005
21638,82,2005
21932,84,2005
22810,79,2005
23410,62,2005
24491,46,2005
24874,20,2005
25633,40,2005
26052,86,2005
26616,82,2005
26680,56,2005
27087,67,2005
27173,86,2005
27532,55,2005
27735,50,2005
27762,38,2005
28128,20,2005
28231,44,2005
28683,75,2005
29494,26,2005
29593,30,2005
29877,76,2005
30031,55,2005
30206,53,2005
30306,53,2005
30945,87,2005
32361,45,2005
32628,28,2005
32630,50,2005
32957,77,2005
3747,8,2005
4937,86,2005
6419,47,2005
7037,43,2005
12409,56,2005
16703,78,2005
17003,61,2005
17350,69,2005
18521,69,2005
18880,41,2005
26139,60,2005
32293,77,2005
3422,43,2005
4105,51,2005
4954,58,2005
5587,81,2005
5672,45,2005
5867,73,2005
6333,42,2005
6339,62,2005
6925,79,2005
7351,57,2005
7706,58,2005
8195,39,2005
8306,54,2005
8661,54,2005
9260,80,2005
10013,50,2005
10381,53,2005
10902,73,2005
11345,39,2005
11483,84,2005
11795,79,2005
13144,37,2005
13199,59,2005
13303,37,2005
13759,67,2005
14240,69,2005
15412,84,2005
15705,58,2005
15732,39,2005
15803,40,2005
15913,49,2005
16663,13,2005
17290,4,2005
17385,71,2005
17840,1,2005
18247,50,2005
18303,42,2005
18500,78,2005
18550,86,2005
18633,78,2005
18809,86,2005
19609,66,2005
19613,59,2005
20065,77,2005
20208,76,2005
20627,59,2005
20873,39,2005
21203,27,2005
21381,68,2005
21441,62,2005
21651,76,2005
21952,76,2005
22131,78,2005
22361,67,2005
22537,20,2005
22637,43,2005
22847,73,2005
22849,60,2005
23794,79,2005
23921,33,2005
24194,77,2005
24293,81,2005
24390,45,2005
24730,44,2005
24806,58,2005
25146,61,2005
26095,36,2005
27155,82,2005
27370,31,2005
27988,81,2005
28201,7,2005
28225,55,2005
28402,40,2005
28434,79,2005
28728,60,2005
29306,75,2005
31196,75,2005
31777,44,2005
31842,12,2005
32421,4,2005
14708,61,2005
16559,66,2005
22150,22,2005
26367,16,2005
28753,48,2005
3093,7,2005
7653,74,2005
10229,76,2005
12878,45,2005
15757,54,2005
16146,86,2005
16361,77,2005
18874,52,2005
23106,31,2005
24503,37,2005
25490,46,2005
27458,62,2005
27703,55,2005
27711,55,2005
28539,58,2005
30156,2,2005
3036,32,2005
3579,51,2005
3733,47,2005
3861,49,2005
4079,79,2005
4505,17,2005
5041,44,2005
6773,48,2005
6905,48,2005
8828,43,2005
9538,81,2005
9593,52,2005
10191,78,2005
10418,55,2005
10424,60,2005
10502,82,2005
10682,20,2005
10862,70,2005
10928,24,2005
11096,80,2005
11773,40,2005
11887,49,2005
11936,48,2005
13343,20,2005
15383,35,2005
15946,38,2005
16503,66,2005
18820,50,2005
19151,40,2005
19319,15,2005
20226,50,2005
20421,57,2005
20438,85,2005
20460,32,2005
21023,52,2005
21116,75,2005
21489,67,2005
21740,31,2005
24022,81,2005
24137,57,2005
24858,41,2005
25416,60,2005
25685,57,2005
26783,83,2005
26847,74,2005
27040,4,2005
27147,71,2005
27220,64,2005
27424,33,2005
27783,78,2005
28091,59,2005
29083,75,2005
30178,31,2005
30221,12,2005
30653,48,2005
31077,60,2005
31647,36,2005
31939,57,2005
32989,55,2005
4767,80,2005
14732,54,2005
14750,34,2005
26066,77,2005
30413,79,2005
4359,64,2005
4666,79,2005
5779,64,2005
5905,32,2005
6578,16,2005
6854,85,2005
7123,28,2005
9611,2,2005
10532,26,2005
11597,38,2005
13305,15,2005
14926,71,2005
16127,81,2005
16445,76,2005
16618,83,2005
21211,30,2005
22673,2,2005
23495,51,2005
23866,34,2005
24300,56,2005
24588,66,2005
24615,5,2005
25881,20,2005
25985,63,2005
28388,70,2005
29424,40,2005
30987,45,2005
31657,53,2005
32417,79,2005
3661,73,2005
3851,38,2005
4004,19,2005
5988,44,2005
6196,7,2005
6278,45,2005
6361,70,2005
6706,80,2005
6922,65,2005
6957,16,2005
7352,64,2005
7650,19,2005
8437,72,2005
8647,52,2005
8730,51,2005
9691,62,2005
9979,48,2005
10238,46,2005
10779,29,2005
10885,67,2005
11206,39,2005
11388,48,2005
11491,81,2005
11503,42,2005
11752,79,2005
11794,30,2005
11815,54,2005
12654,82,2005
13193,70,2005
13530,59,2005
13720,76,2005
13834,64,2005
14385,43,2005
15641,75,2005
15894,53,2005
15997,62,2005
16155,42,2005
16426,5,2005
16955,24,2005
17033,59,2005
18022,66,2005
18035,77,2005
18236,60,2005
18846,63,2005
18866,76,2005
19159,17,2005
19345,51,2005
19643,4,2005
19764,79,2005
19782,44,2005
19944,38,2005
20803,64,2005
20931,87,2005
21590,64,2005
22002,65,2005
22032,76,2005
22712,76,2005
23236,87,2005
23295,33,2005
24025,74,2005
24530,51,2005
24683,7,2005
25292,23,2005
26351,43,2005
27512,81,2005
27982,37,2005
28954,50,2005
32038,80,2005
32236,72,2005
32736,44,2005
32754,70,2005
32868,48,2005
13660,69,2005
18947,7,2005
20144,75,2005
6672,72,2005
7443,28,2005
8871,19,2005
9228,4,2005
10168,41,2005
10365,40,2005
10720,63,2005
14721,78,2005
16791,74,2005
19606,60,2005
22851,34,2005
24791,71,2005
27941,34,2005
29619,64,2005
3208,72,2005
3256,82,2005
3780,50,2005
3850,80,2005
4151,44,2005
4451,81,2005
4588,79,2005
4948,73,2005
6768,53,2005
7107,72,2005
7541,26,2005
7642,61,2005
7887,48,2005
7997,73,2005
8074,60,2005
8076,58,2005
9522,52,2005
12014,42,2005
12437,82,2005
12620,3,2005
12698,41,2005
12941,82,2005
14108,83,2005
14422,9,2005
14777,51,2005
15278,42,2005
15544,75,2005
15796,58,2005
16369,66,2005
16531,28,2005
16693,63,2005
17468,55,2005
17524,68,2005
17945,16,2005
19056,82,2005
19218,63,2005
19812,72,2005
20932,57,2005
21007,61,2005
21402,16,2005
22254,72,2005
22574,80,2005
23644,81,2005
23666,12,2005
23743,82,2005
23827,37,2005
23890,54,2005
23999,75,2005
24621,83,2005
24763,69,2005
25045,40,2005
25129,39,2005
25720,69,2005
25762,44,2005
26473,52,2005
27112,78,2005
27506,79,2005
27814,51,2005
27993,52,2005
28596,49,2005
29376,24,2005
29688,71,2005
29939,24,2005
31133,50,2005
31215,75,2005
31381,67,2005
31454,20,2005
31516,58,2005
31668,17,2005
32347,81,2005
32349,83,2005
32358,67,2005
32694,74,2005
3483,36,2005
8605,29,2005
25609,61,2005
3005,84,2005
4174,48,2005
6094,69,2005
6535,51,2005
7310,58,2005
7419,66,2005
9107,43,2005
10608,60,2005
14674,51,2005
16651,84,2005
19167,14,2005
19917,51,2005
21460,27,2005
22759,26,2005
26657,69,2005
28249,83,2005
29176,63,2005
32941,28,2005
3806,73,2005
4450,77,2005
4692,78,2005
4743,85,2005
5402,66,2005
7343,81,2005
7798,45,2005
7921,38,2005
8150,70,2005
8436,29,2005
8511,69,2005
8565,57,2005
8617,55,2005
9598,58,2005
9752,55,2005
9816,39,2005
9915,87,2005
9978,63,2005
10043,67,2005
10161,69,2005
11166,32,2005
11189,84,2005
11247,71,2005
11284,53,2005
11339,63,2005
11670,49,2005
12169,69,2005
12184,30,2005
12679,9,2005
13003,69,2005
13102,19,2005
14546,46,2005
14832,48,2005
15286,59,2005
15420,5,2005
15766,51,2005
16348,35,2005
16992,56,2005
17288,76,2005
17432,83,2005
17637,80,2005
20032,56,2005
20064,29,2005
20894,81,2005
21016,84,2005
21761,66,2005
22053,45,2005
22265,10,2005
22412,52,2005
22794,79,2005
24918,2,2005
25332,42,2005
25360,85,2005
25973,33,2005
26028,53,2005
26382,8,2005
26493,84,2005
26866,54,2005
27099,56,2005
27420,54,2005
27704,42,2005
27964,84,2005
28113,80,2005
28700,70,2005
28877,15,2005
29287,32,2005
30359,44,2005
31678,70,2005
31703,63,2005
31953,29,2005
32244,30,2005
32366,72,2005
32906,30,2005
13458,75,2005
18160,77,2005
26180,85,2005
3070,79,2005
3995,48,2005
5020,77,2005
6086,52,2005
9534,86,2005
10601,74,2005
11078,82,2005
15596,75,2005
17515,77,2005
21103,19,2005
21143,55,2005
22550,8,2005
26065,54,2005
26405,31,2005
28819,38,2005
28846,75,2005
29924,59,2005
32408,80,2005
3658,44,2005
3926,71,2005
3927,65,2005
4654,62,2005
4868,75,2005
5262,69,2005
5312,79,2005
5452,5,2005
5460,80,2005
5472,56,2005
5690,51,2005
5770,75,2005
6881,36,2005
6998,64,2005
7368,32,2005
7521,80,2005
9094,67,2005
9156,69,2005
9602,64,2005
9985,40,2005
10170,72,2005
10258,6,2005
10297,59,2005
10298,48,2005
10343,55,2005
11262,71,2005
11290,70,2005
11902,57,2005
11903,74,2005
12351,53,2005
13069,13,2005
14839,63,2005
14928,51,2005
16289,8,2005
18112,71,2005
18158,65,2005
18308,66,2005
18370,40,2005
18460,73,2005
18590,79,2005
19841,21,2005
20014,11,2005
20038,72,2005
21224,52,2005
21245,25,2005
21380,52,2005
21743,23,2005
21774,6,2005
21938,76,2005
22302,48,2005
22589,3,2005
22961,57,2005
23383,59,2005
23415,27,2005
24237,64,2005
25295,59,2005
25554,65,2005
26061,67,2005
26099,75,2005
26138,47,2005
26207,56,2005
26416,79,2005
27300,55,2005
28470,52,2005
28499,22,2005
28505,79,2005
29436,58,2005
29664,68,2005
29684,70,2005
30338,59,2005
30449,78,2005
30505,36,2005
30794,76,2005
31691,59,2005
31715,9,2005
31749,29,2005
32362,85,2005
11914,48,2005
12418,75,2005
17335,74,2005
23891,70,2005
25089,81,2005
3537,42,2005
4135,70,2005
4288,20,2005
5117,48,2005
7626,76,2005
9208,6,2005
9609,61,2005
9801,60,2005
10411,71,2005
11042,84,2005
11154,49,2005
12104,52,2005
16291,39,2005
16373,15,2005
16466,84,2005
19626,78,2005
20148,81,2005
23159,80,2005
24476,53,2005
25160,78,2005
25909,87,2005
26183,11,2005
27131,30,2005
28160,47,2005
29193,58,2005
29497,31,2005
32281,86,2005
32435,79,2005
3242,5,2005
3533,37,2005
3653,77,2005
4114,69,2005
4935,44,2005
5012,45,2005
5339,34,2005
5969,40,2005
6698,65,2005
7394,32,2005
7832,82,2005
7833,61,2005
8979,63,2005
9081,55,2005
9242,45,2005
9470,75,2005
10628,75,2005
10789,18,2005
10888,62,2005
11375,60,2005
12800,76,2005
12833,49,2005
12981,62,2005
13017,72,2005
13250,83,2005
13368,83,2005
13525,58,2005
14342,86,2005
14640,64,2005
15619,28,2005
15655,75,2005
15706,83,2005
15749,62,2005
16652,72,2005
17383,81,2005
17507,68,2005
17642,76,2005
17791,68,2005
18216,55,2005
18318,37,2005
18575,85,2005
20231,55,2005
20601,46,2005
21266,38,2005
21398,60,2005
21682,36,2005
22371,41,2005
23215,42,2005
23220,87,2005
23678,75,2005
23906,85,2005
24560,30,2005
24570,48,2005
24705,49,2005
25079,39,2005
25537,48,2005
25579,77,2005
25847,7,2005
26244,39,2005
26446,53,2005
26464,4,2005
26617,18,2005
27508,61,2005
27600,58,2005
27614,76,2005
28270,43,2005
28340,72,2005
29525,58,2005
29799,28,2005
30969,79,2005
31669,67,2005
32539,7,2005
32871,35,2005
10942,41,2005
11441,63,2005
13765,6,2005
16400,70,2005
7040,51,2005
8030,27,2005
10724,77,2005
10875,53,2005
10892,56,2005
12201,44,2005
12906,52,2005
14088,60,2005
14849,78,2005
14974,33,2005
15307,81,2005
15411,48,2005
17628,15,2005
18087,28,2005
19533,87,2005
19824,38,2005
20502,73,2005
21145,51,2005
22706,82,2005
23736,81,2005
31529,76,2005
32250,74,2005
32931,48,2005
3395,64,2005
3876,62,2005
4275,81,2005
4538,49,2005
4633,87,2005
5377,51,2005
5598,18,2005
5604,9,2005
6793,78,2005
6924,23,2005
6977,84,2005
8158,64,2005
8189,44,2005
8455,31,2005
8938,40,2005
8970,85,2005
9342,65,2005
9359,42,2005
9431,55,2005
10009,17,2005
10286,10,2005
10559,83,2005
10677,81,2005
11886,75,2005
12268,12,2005
12508,60,2005
13204,75,2005
13269,28,2005
13830,80,2005
13934,72,2005
14495,54,2005
14878,75,2005
15099,58,2005
15277,74,2005
15825,31,2005
15924,65,2005
16486,35,2005
16573,14,2005
16753,49,2005
17024,75,2005
17743,29,2005
18161,18,2005
18297,57,2005
19266,28,2005
19523,48,2005
19526,86,2005
19857,19,2005
20063,84,2005
20345,5,2005
20366,77,2005
20924,79,2005
21260,46,2005
21354,78,2005
21491,62,2005
23683,35,2005
24307,46,2005
24601,84,2005
25453,45,2005
25454,42,2005
26151,68,2005
26324,62,2005
26863,76,2005
26882,75,2005
27409,83,2005
27877,68,2005
27915,82,2005
28370,4,2005
28444,45,2005
29544,16,2005
30263,58,2005
31459,30,2005
31486,68,2005
8234,77,2005
6475,39,2005
6494,60,2005
9746,82,2005
10881,22,2005
11160,15,2005
13539,65,2005
15167,80,2005
17195,62,2005
18185,81,2005
20812,38,2005
21197,56,2005
21608,55,2005
23857,40,2005
25209,52,2005
25608,64,2005
29113,42,2005
30149,19,2005
30654,63,2005
32003,22,2005
3821,77,2005
4550,18,2005
5100,58,2005
5115,10,2005
5182,28,2005
6004,50,2005
6148,82,2005
6151,75,2005
6395,72,2005
6400,67,2005
6551,52,2005
6730,35,2005
6969,41,2005
7835,48,2005
7960,81,2005
8142,73,2005
8842,55,2005
9016,63,2005
9041,83,2005
9459,29,2005
9873,41,2005
10444,87,2005
10527,64,2005
10783,48,2005
11870,69,2005
12465,83,2005
12636,74,2005
13285,85,2005
13394,76,2005
13674,31,2005
13697,28,2005
13788,50,2005
13975,46,2005
14430,71,2005
15387,61,2005
15727,52,2005
17419,81,2005
17673,38,2005
18078,76,2005
18157,43,2005
18831,45,2005
19652,24,2005
20861,15,2005
21001,86,2005
21717,78,2005
22899,67,2005
23184,59,2005
23596,7,2005
24224,56,2005
24675,57,2005
25156,68,2005
25214,43,2005
25240,80,2005
25518,49,2005
25739,74,2005
26326,77,2005
27276,18,2005
27404,20,2005
27488,79,2005
27527,1,2005
28005,65,2005
28326,73,2005
28957,27,2005
29156,51,2005
29252,61,2005
29707,77,2005
30377,75,2005
30652,80,2005
31007,81,2005
31151,82,2005
31263,30,2005
32811,2,2005
32904,76,2005
3713,42,2005
5654,43,2005
5872,47,2005
7249,19,2005
8721,60,2005
12488,70,2005
12929,24,2005
14164,29,2005
15318,72,2005
16415,74,2005
16835,79,2005
18368,79,2005
19358,79,2005
23289,68,2005
24192,53,2005
26341,80,2005
27515,14,2005
28927,53,2005
29800,4,2005
29855,80,2005
30910,59,2005
3289,41,2005
3363,78,2005
3481,28,2005
3735,21,2005
3884,70,2005
4303,77,2005
4982,82,2005
5155,80,2005
5668,27,2005
5943,72,2005
6607,61,2005
6733,24,2005
7611,45,2005
7743,49,2005
8011,82,2005
8232,48,2005
9182,34,2005
9243,24,2005
9304,57,2005
9666,58,2005
10261,60,2005
10485,5,2005
10656,67,2005
11669,33,2005
12158,24,2005
12404,54,2005
12435,72,2005
12875,1,2005
13173,49,2005
13524,38,2005
15328,17,2005
15405,78,2005
15905,77,2005
17115,74,2005
17354,30,2005
17615,64,2005
17835,80,2005
18606,28,2005
19430,61,2005
19785,81,2005
20022,56,2005
20386,41,2005
20425,15,2005
21226,75,2005
21386,5,2005
22020,66,2005
22610,82,2005
22875,74,2005
23458,81,2005
23507,4,2005
23541,50,2005
23588,80,2005
23716,84,2005
23887,30,2005
25235,11,2005
25542,28,2005
26879,23,2005
27025,75,2005
27122,45,2005
27222,34,2005
28272,86,2005
28317,76,2005
29102,43,2005
29335,22,2005
29772,40,2005
29810,53,2005
29818,42,2005
29932,29,2005
30995,77,2005
31813,80,2005
32311,20,2005
32318,15,2005
7021,86,2005
30978,56,2005
3696,48,2005
3711,34,2005
4406,56,2005
4710,48,2005
4776,50,2005
6756,42,2005
6889,60,2005
7869,70,2005
11435,43,2005
12032,71,2005
13111,43,2005
14017,42,2005
16982,73,2005
18892,71,2005
19031,61,2005
20011,63,2005
22134,36,2005
26713,49,2005
28873,40,2005
30389,68,2005
31509,15,2005
3084,53,2005
4001,85,2005
4518,15,2005
5854,74,2005
6031,14,2005
6088,64,2005
6235,76,2005
6547,30,2005
7110,42,2005
7312,74,2005
7540,51,2005
7677,13,2005
7850,87,2005
8115,48,2005
8517,7,2005
9140,18,2005
9175,39,2005
9762,66,2005
10097,70,2005
10423,76,2005
11017,77,2005
11224,76,2005
11325,57,2005
13108,31,2005
13179,40,2005
13388,1,2005
13713,53,2005
13764,62,2005
13916,25,2005
13981,38,2005
14421,40,2005
14542,48,2005
14932,50,2005
15074,57,2005
15155,69,2005
16277,10,2005
16481,75,2005
17232,30,2005
17740,85,2005
17877,55,2005
18008,35,2005
18539,14,2005
18706,65,2005
19769,41,2005
21482,64,2005
22034,56,2005
22506,33,2005
22670,73,2005
23183,86,2005
23240,38,2005
23578,76,2005
23851,47,2005
24341,79,2005
24809,42,2005
25725,78,2005
25786,17,2005
26314,78,2005
26564,34,2005
26583,67,2005
26727,16,2005
26774,51,2005
27100,9,2005
27406,80,2005
27437,83,2005
27550,61,2005
27660,73,2005
27797,17,2005
28093,40,2005
28665,42,2005
28817,49,2005
29314,28,2005
29472,79,2005
30106,49,2005
30734,68,2005
30847,56,2005
32515,20,2005
32544,83,2005
32835,87,2005
8965,76,2005
3266,82,2005
4121,40,2005
4370,52,2005
5456,67,2005
8999,9,2005
9614,10,2005
10780,62,2005
13419,8,2005
14984,77,2005
19799,31,2005
19816,4,2005
21079,81,2005
25149,47,2005
26009,68,2005
30940,71,2005
31580,8,2005
31745,69,2005
32808,71,2005
3165,47,2005
3281,71,2005
3910,85,2005
4164,83,2005
4168,76,2005
4266,14,2005
4773,85,2005
6602,65,2005
6968,30,2005
7454,33,2005
8439,87,2005
10870,75,2005
12645,23,2005
13028,68,2005
15237,68,2005
15697,81,2005
15799,34,2005
16049,38,2005
16552,27,2005
17946,56,2005
18077,67,2005
18362,86,2005
18908,79,2005
21621,59,2005
23867,1,2005
24161,39,2005
24505,79,2005
24678,50,2005
28897,62,2005
29311,70,2005
31335,48,2005
31864,54,2005
31966,55,2005
4589,18,2005
24901,43,2005
5568,55,2005
8368,61,2005
17774,4,2005
19230,22,2005
20312,32,2005
20636,10,2005
21827,43,2005
24401,52,2005
25466,72,2005
29078,10,2005
3265,72,2005
5554,3,2005
6106,33,2005
6426,33,2005
7652,46,2005
7967,7,2005
8086,82,2005
9521,84,2005
9630,44,2005
10003,68,2005
11397,23,2005
11543,74,2005
14462,32,2005
15393,53,2005
17210,75,2005
17663,64,2005
20830,66,2005
22041,65,2005
22045,58,2005
22786,39,2005
24435,75,2005
25025,28,2005
25805,69,2005
27675,68,2005
27800,79,2005
28222,51,2005
29134,67,2005
29753,36,2005
30002,32,2005
3905,52,2005
4986,50,2005
8460,49,2005
13556,75,2005
15611,72,2005
15750,18,2005
17820,65,2005
22202,2,2005
23423,53,2005
23799,73,2005
30590,76,2005
32058,63,2005
3113,52,2005
3118,77,2005
3252,48,2005
4166,16,2005
4570,86,2005
5807,81,2005
6342,81,2005
6821,81,2005
11357,75,2005
12954,20,2005
16016,30,2005
18700,47,2005
18902,42,2005
20213,51,2005
20237,68,2005
20450,18,2005
20705,9,2005
21618,74,2005
21735,12,2005
22526,48,2005
22606,81,2005
22965,48,2005
23387,42,2005
23432,1,2005
23613,46,2005
23797,4,2005
25462,29,2005
27345,70,2005
28140,73,2005
29050,52,2005
29258,46,2005
30582,66,2005
30917,24,2005
31488,40,2005
32141,77,2005
32513,13,2005
10133,65,2005
6877,46,2005
8571,54,2005
9126,59,2005
12234,21,2005
